#BGC Name	Clan Number	Family Number
JANAXE010000114.region001	4577	15358
JANAYA010000216.region001	4577	15358
JANAYQ010000203.region001	4577	15358
JANAYU010000138.region001	4577	15358
JANAYW010000067.region001	4577	15358
JANAZW010000057.region001	4577	15358
JANAZZ010000212.region001	4577	15358
JZDT01000247.1.region001	4577	15358
ML734671.1.region001	4577	15358
NLCL01000128.1.region001	4577	15358
NLCM01000310.1.region005	4577	15358
NLCN01000329.1.region003	4577	15358
RAXA01000560.1.region001	4577	15358
SJEZ01000009.1.region001	4577	15358
BEXM01000362.1.region001	4577	16871
BEXM01000500.1.region001	4577	16871
BEXO01000047.1.region001	4577	16871
BEXQ01000401.1.region001	4577	16871
BEXQ01000517.1.region001	4577	16871
CP047254.1.region003	4577	16871
JABVYU010000067.region001	4577	16871
JABVYW010000051.region001	4577	16871
JABVZI010000124.region001	4577	16871
JABVZI010000282.region001	4577	16871
JABVZK010000122.region001	4577	16871
JABVZK010000242.region001	4577	16871
JANAXP010000240.region001	4577	16871
JANAZG010000077.region001	4577	16871
NWUG02000340.1.region001	4577	16871
RAXM01000111.1.region001	4577	16871
SESK01000155.1.region001	4577	16871
VYXJ01000390.1.region001	4577	16871
VYXL01000169.1.region001	4577	16871
BEXP01000078.1.region001	16334	4045
CP051079.1.region007	16334	4045
JABVYZ010000277.region001	16334	4045
JABVZE010000212.region001	16334	4045
JANAXL010000173.region001	16334	4045
JANAYJ010000179.region001	16334	4045
JANAYN010000184.region001	16334	4045
JANAYO010000119.region001	16334	4045
JANAYW010000195.region001	16334	4045
JANAZF010000181.region001	16334	4045
JANBAH010000066.region001	16334	4045
JANBAP010000183.region001	16334	4045
LIZI01000229.1.region001	16334	4045
RAWY01000189.1.region001	16334	4045
VYXI01000515.1.region001	16334	4045
VYXJ01000527.1.region001	16334	4045
BEXC01000334.1.region001	16334	10188
BEXK01000378.1.region001	16334	10188
BEXN01000482.1.region001	16334	10188
BEXQ01000344.1.region001	16334	10188
BEXS01000602.1.region001	16334	10188
CM030974.1.region007	16334	10188
CP044621.1.region007	16334	10188
CP051031.1.region007	16334	10188
CP051063.1.region007	16334	10188
CP051095.1.region007	16334	10188
CP059870.1.region007	16334	10188
CP082258.1.region007	16334	10188
JABVYV010000113.region001	16334	10188
JABVZC010000012.region001	16334	10188
JABVZD010000123.region001	16334	10188
JABVZF010000054.region002	16334	10188
JABVZI010000074.region001	16334	10188
JABVZJ010000051.region001	16334	10188
JABVZK010000116.region001	16334	10188
JAMFMO010000016.region004	16334	10188
JAMFMP010000002.region004	16334	10188
JAMFMQ010000003.region002	16334	10188
JAMFMS010000023.region001	16334	10188
JAMFMT010000003.region003	16334	10188
JAMFMU010000031.region001	16334	10188
JAMFMX010000005.region004	16334	10188
JANAXC010000022.region002	16334	10188
JANAXE010000155.region001	16334	10188
JANAXF010000219.region001	16334	10188
JANAXG010000185.region001	16334	10188
JANAXI010000147.region001	16334	10188
JANAXJ010000175.region001	16334	10188
JANAXM010000171.region001	16334	10188
JANAXN010000027.region003	16334	10188
JANAXP010000030.region001	16334	10188
JANAXQ010000146.region001	16334	10188
JANAXR010000002.region003	16334	10188
JANAXU010000187.region001	16334	10188
JANAXV010000163.region001	16334	10188
JANAXW010000183.region001	16334	10188
JANAXX010000178.region001	16334	10188
JANAYE010000115.region001	16334	10188
JANAYF010000114.region001	16334	10188
JANAYG010000177.region001	16334	10188
JANAYK010000069.region002	16334	10188
JANAYL010000034.region001	16334	10188
JANAYQ010000136.region001	16334	10188
JANAYS010000188.region001	16334	10188
JANAYT010000177.region001	16334	10188
JANAYU010000159.region001	16334	10188
JANAYV010000171.region001	16334	10188
JANAYX010000181.region001	16334	10188
JANAYY010000159.region001	16334	10188
JANAYZ010000151.region001	16334	10188
JANAZA010000017.region003	16334	10188
JANAZB010000002.region003	16334	10188
JANAZD010000005.region003	16334	10188
JANAZE010000070.region002	16334	10188
JANAZG010000023.region001	16334	10188
JANAZH010000012.region002	16334	10188
JANAZI010000013.region002	16334	10188
JANAZK010000190.region001	16334	10188
JANAZM010000022.region002	16334	10188
JANAZN010000184.region001	16334	10188
JANAZP010000004.region003	16334	10188
JANAZQ010000019.region002	16334	10188
JANAZU010000002.region003	16334	10188
JANAZZ010000126.region001	16334	10188
JANBAB010000004.region003	16334	10188
JANBAE010000108.region001	16334	10188
JANBAG010000069.region001	16334	10188
JANBAI010000023.region001	16334	10188
JANBAJ010000032.region001	16334	10188
JANBAK010000015.region002	16334	10188
JANBAL010000182.region001	16334	10188
JANBAM010000003.region003	16334	10188
JANBAN010000005.region001	16334	10188
JANBAO010000029.region002	16334	10188
JANCNY010000205.region001	16334	10188
JAOAMT010000061.region001	16334	10188
JZDT01000679.1.region001	16334	10188
LIZJ01000029.1.region001	16334	10188
LLET01000009.1.region002	16334	10188
LOAK01000212.1.region001	16334	10188
LOAL01000050.1.region001	16334	10188
LOAM01000264.1.region001	16334	10188
LOAN01000011.1.region002	16334	10188
NLCJ01000227.1.region004	16334	10188
NLCL01000118.1.region004	16334	10188
NLCM01000170.1.region003	16334	10188
NPKL01000014.1.region001	16334	10188
RAXA01000104.1.region001	16334	10188
RAXE01000152.1.region003	16334	10188
RAXI01000079.1.region004	16334	10188
RAXK01000122.1.region003	16334	10188
RAXR01000180.1.region002	16334	10188
SESK01000069.1.region002	16334	10188
SJEZ01000006.1.region001	16334	10188
SJFA01000001.1.region001	16334	10188
SJFG01000053.1.region001	16334	10188
SJFJ01000005.1.region001	16334	10188
SKBY01000030.1.region003	16334	10188
SKBZ01000012.1.region001	16334	10188
VYXK01000646.1.region001	16334	10188
CP051023.1.region007	16334	12287
CP051087.1.region007	16334	12287
CP061806.2.region007	16334	12287
JABVYU010000001.region003	16334	12287
JABVYW010000115.region001	16334	12287
JABVYX010000024.region001	16334	12287
JALMFT010000001.region003	16334	12287
JANAXT010000208.region001	16334	12287
JANAYI010000127.region001	16334	12287
JANAZC010000170.region001	16334	12287
JANAZX010000001.region001	16334	12287
NLCI01000129.1.region003	16334	12287
NLCK01000047.1.region003	16334	12287
NWUG02000685.1.region001	16334	12287
NWUH02000027.1.region001	16334	12287
RAXL01000098.1.region001	16334	12287
RAXM01000196.1.region003	16334	12287
BEXL01000186.1.region001	16334	16334
BEXM01000032.1.region001	16334	16334
BEXO01000193.1.region001	16334	16334
CP047253.1.region007	16334	16334
CP051039.1.region007	16334	16334
CP051047.1.region007	16334	16334
CP051055.1.region007	16334	16334
CP051071.1.region006	16334	16334
CP059862.1.region007	16334	16334
JABVYR010000029.region002	16334	16334
JABVYS010000105.region001	16334	16334
JABVYT010000257.region001	16334	16334
JABVYY010000019.region002	16334	16334
JABVZA010000127.region001	16334	16334
JABVZB010000003.region003	16334	16334
JABVZG010000086.region001	16334	16334
JABVZH010000090.region002	16334	16334
JAGYXF010000018.region003	16334	16334
JAMFMR010000022.region003	16334	16334
JAMFMV010000003.region002	16334	16334
JAMFMW010000033.region003	16334	16334
JANAXD010000004.region003	16334	16334
JANAXH010000004.region003	16334	16334
JANAXK010000016.region002	16334	16334
JANAXS010000004.region003	16334	16334
JANAXY010000238.region001	16334	16334
JANAXZ010000212.region001	16334	16334
JANAYA010000247.region001	16334	16334
JANAYB010000004.region003	16334	16334
JANAYC010000217.region001	16334	16334
JANAYD010000153.region001	16334	16334
JANAYH010000012.region002	16334	16334
JANAYM010000006.region003	16334	16334
JANAYP010000004.region003	16334	16334
JANAYR010000005.region003	16334	16334
JANAZJ010000212.region001	16334	16334
JANAZL010000009.region001	16334	16334
JANAZO010000010.region003	16334	16334
JANAZR010000088.region001	16334	16334
JANAZS010000005.region003	16334	16334
JANAZT010000088.region002	16334	16334
JANAZV010000216.region001	16334	16334
JANAZW010000029.region001	16334	16334
JANAZY010000003.region003	16334	16334
JANBAA010000323.region001	16334	16334
JANBAC010000004.region003	16334	16334
JANBAD010000081.region001	16334	16334
JANBAF010000002.region003	16334	16334
JANCNW010000003.region003	16334	16334
JANCNX010000239.region001	16334	16334
LOAO01000214.1.region001	16334	16334
ML734629.1.region002	16334	16334
NKQP01000075.1.region003	16334	16334
NKQQ01000043.1.region001	16334	16334
NLCN01000114.1.region003	16334	16334
NWUI02000238.1.region001	16334	16334
QQZZ01000103.1.region001	16334	16334
RAWZ01000022.1.region001	16334	16334
RAXB01000114.1.region001	16334	16334
RAXD01000106.1.region003	16334	16334
RAXF01000032.1.region002	16334	16334
RAXG01000022.1.region003	16334	16334
RAXH01000063.1.region001	16334	16334
RAXJ01000075.1.region001	16334	16334
RAXN01000015.1.region001	16334	16334
RAXO01000463.1.region001	16334	16334
RAXP01000085.1.region002	16334	16334
RAXQ01000287.1.region002	16334	16334
SJFD01000004.1.region004	16334	16334
SJFH01000014.1.region001	16334	16334
SJFI01000018.1.region003	16334	16334
SJFL01000013.1.region002	16334	16334
SKBW01000010.1.region003	16334	16334
SKBX01000016.1.region004	16334	16334
VYXL01000076.1.region001	16334	16334
CP051024.1.region002	14327	4052
CP051064.1.region002	14327	4052
CP051080.1.region002	14327	4052
CP051096.1.region002	14327	4052
JABVYS010000104.region001	14327	4052
JABVYW010000223.region001	14327	4052
JABVZI010000237.region001	14327	4052
JANAYO010000067.region001	14327	4052
JANAZF010000059.region001	14327	4052
JANBAP010000016.region001	14327	4052
LIZJ01000157.1.region001	14327	4052
LOAQ01000059.1.region001	14327	4052
NWUH02000265.1.region004	14327	4052
RAXL01000122.1.region001	14327	4052
RAXM01000248.1.region001	14327	4052
BEXL01000075.1.region001	14327	14327
BEXM01000391.1.region001	14327	14327
BEXO01000088.1.region001	14327	14327
CM030975.1.region002	14327	14327
CP044623.1.region010	14327	14327
CP047254.1.region011	14327	14327
CP051032.1.region002	14327	14327
CP051040.1.region002	14327	14327
CP051048.1.region002	14327	14327
CP051056.1.region002	14327	14327
CP051070.1.region001	14327	14327
CP051088.1.region002	14327	14327
CP059863.1.region002	14327	14327
CP059871.1.region002	14327	14327
CP061809.2.region002	14327	14327
CP082259.1.region002	14327	14327
JABVYR010000286.region001	14327	14327
JABVYT010000233.region001	14327	14327
JABVYU010000248.region001	14327	14327
JAGYXF010000068.region001	14327	14327
JAMFMQ010000016.region004	14327	14327
JANAXC010000033.region001	14327	14327
JANAXK010000041.region001	14327	14327
JANAXL010000019.region001	14327	14327
JANAXP010000004.region001	14327	14327
JANAXR010000108.region001	14327	14327
JANAXS010000119.region001	14327	14327
JANAXT010000119.region001	14327	14327
JANAXY010000163.region001	14327	14327
JANAYA010000080.region001	14327	14327
JANAYC010000057.region001	14327	14327
JANAYE010000017.region001	14327	14327
JANAYH010000001.region001	14327	14327
JANAYI010000101.region001	14327	14327
JANAYJ010000063.region001	14327	14327
JANAYK010000173.region001	14327	14327
JANAYL010000035.region001	14327	14327
JANAYN010000122.region001	14327	14327
JANAYQ010000032.region001	14327	14327
JANAYT010000045.region001	14327	14327
JANAYU010000048.region001	14327	14327
JANAYW010000038.region001	14327	14327
JANAYY010000032.region001	14327	14327
JANAYZ010000121.region001	14327	14327
JANAZA010000014.region001	14327	14327
JANAZE010000031.region001	14327	14327
JANAZG010000044.region001	14327	14327
JANAZH010000011.region001	14327	14327
JANAZI010000006.region001	14327	14327
JANAZJ010000003.region001	14327	14327
JANAZM010000001.region002	14327	14327
JANAZQ010000002.region001	14327	14327
JANAZT010000030.region001	14327	14327
JANAZU010000179.region001	14327	14327
JANAZV010000136.region001	14327	14327
JANAZW010000051.region001	14327	14327
JANAZZ010000150.region001	14327	14327
JANBAA010000352.region001	14327	14327
JANBAE010000034.region001	14327	14327
JANBAG010000033.region001	14327	14327
JANBAH010000017.region001	14327	14327
JANBAI010000002.region001	14327	14327
JANBAK010000029.region001	14327	14327
JANBAO010000005.region002	14327	14327
JANCNY010000012.region001	14327	14327
LIZI01000051.1.region001	14327	14327
LLET01000022.1.region001	14327	14327
LOAK01000042.1.region001	14327	14327
LOAL01000349.1.region001	14327	14327
LOAM01000244.1.region001	14327	14327
LOAN01000202.1.region001	14327	14327
LOAO01000032.1.region001	14327	14327
ML734580.1.region001	14327	14327
NKQP01000064.1.region001	14327	14327
NLCI01000160.1.region001	14327	14327
NLCJ01000172.1.region002	14327	14327
NLCK01000150.1.region001	14327	14327
NLCL01000082.1.region002	14327	14327
NPKL01000003.1.region004	14327	14327
QQZZ01000104.1.region004	14327	14327
RAXA01000190.1.region001	14327	14327
RAXC01000015.1.region001	14327	14327
RAXD01000073.1.region004	14327	14327
RAXE01000069.1.region002	14327	14327
RAXI01000052.1.region001	14327	14327
RAXJ01000051.1.region001	14327	14327
SJFH01000012.1.region001	14327	14327
SJFL01000005.1.region007	14327	14327
SKBX01000009.1.region004	14327	14327
SKBY01000035.1.region004	14327	14327
VYXL01000460.1.region001	14327	14327
BEXK01000392.1.region001	14327	18247
BEXN01000048.1.region001	14327	18247
BEXQ01000187.1.region001	14327	18247
BEXR01000349.1.region001	14327	18247
BEXS01000799.1.region001	14327	18247
JABVYX010000351.region001	14327	18247
JABVYZ010000183.region001	14327	18247
JABVZB010000290.region001	14327	18247
JABVZC010000136.region001	14327	18247
JABVZE010000030.region001	14327	18247
JABVZF010000204.region001	14327	18247
JABVZH010000295.region001	14327	18247
JABVZJ010000076.region001	14327	18247
JAMFMO010000013.region004	14327	18247
JAMFMP010000006.region003	14327	18247
JAMFMR010000007.region002	14327	18247
JAMFMS010000010.region003	14327	18247
JAMFMT010000007.region002	14327	18247
JAMFMU010000013.region001	14327	18247
JAMFMV010000006.region004	14327	18247
JAMFMW010000006.region001	14327	18247
JAMFMX010000009.region002	14327	18247
JANAXD010000065.region001	14327	18247
JANAXE010000110.region001	14327	18247
JANAXF010000074.region001	14327	18247
JANAXG010000045.region001	14327	18247
JANAXH010000102.region001	14327	18247
JANAXI010000049.region001	14327	18247
JANAXJ010000061.region001	14327	18247
JANAXM010000146.region001	14327	18247
JANAXN010000021.region001	14327	18247
JANAXQ010000097.region001	14327	18247
JANAXU010000099.region001	14327	18247
JANAXV010000103.region001	14327	18247
JANAXW010000101.region001	14327	18247
JANAXX010000095.region001	14327	18247
JANAXZ010000032.region001	14327	18247
JANAYB010000097.region001	14327	18247
JANAYD010000005.region001	14327	18247
JANAYF010000081.region001	14327	18247
JANAYG010000046.region001	14327	18247
JANAYM010000046.region001	14327	18247
JANAYP010000068.region001	14327	18247
JANAYR010000100.region001	14327	18247
JANAYS010000100.region001	14327	18247
JANAYV010000112.region001	14327	18247
JANAYX010000075.region001	14327	18247
JANAZB010000039.region001	14327	18247
JANAZC010000065.region001	14327	18247
JANAZD010000047.region001	14327	18247
JANAZK010000034.region001	14327	18247
JANAZL010000062.region001	14327	18247
JANAZN010000020.region001	14327	18247
JANAZO010000104.region001	14327	18247
JANAZP010000103.region001	14327	18247
JANAZR010000037.region001	14327	18247
JANAZS010000077.region001	14327	18247
JANAZX010000078.region001	14327	18247
JANAZY010000080.region001	14327	18247
JANBAB010000092.region001	14327	18247
JANBAC010000109.region001	14327	18247
JANBAD010000029.region001	14327	18247
JANBAF010000075.region001	14327	18247
JANBAJ010000010.region001	14327	18247
JANBAL010000110.region001	14327	18247
JANBAM010000108.region001	14327	18247
JANBAN010000100.region001	14327	18247
JANCNW010000067.region001	14327	18247
JANCNX010000026.region001	14327	18247
JAOAMT010000015.region001	14327	18247
NKQQ01000106.1.region001	14327	18247
NLCN01000099.1.region002	14327	18247
NWUI02000018.1.region001	14327	18247
RAWY01000177.1.region001	14327	18247
RAWZ01000233.1.region001	14327	18247
RAXB01000009.1.region001	14327	18247
RAXF01000169.1.region001	14327	18247
RAXG01000276.1.region001	14327	18247
RAXH01000179.1.region006	14327	18247
RAXK01000063.1.region001	14327	18247
RAXN01000093.1.region001	14327	18247
RAXO01000399.1.region001	14327	18247
RAXP01000032.1.region002	14327	18247
RAXQ01000240.1.region001	14327	18247
RAXR01000159.1.region002	14327	18247
SESK01000316.1.region001	14327	18247
SJFD01000002.1.region001	14327	18247
SJFI01000043.1.region001	14327	18247
VYXI01000212.1.region001	14327	18247
VYXK01001031.1.region001	14327	18247
BEXK01000106.1.region001	5622	4070
BEXM01000194.1.region002	5622	4070
BEXS01000014.1.region001	5622	4070
CM030977.1.region002	5622	4070
CP044616.1.region010	5622	4070
CP051026.1.region002	5622	4070
CP051034.1.region002	5622	4070
CP051042.1.region002	5622	4070
CP051050.1.region002	5622	4070
CP051058.1.region002	5622	4070
CP051066.1.region002	5622	4070
CP051082.1.region002	5622	4070
CP051090.1.region002	5622	4070
CP051098.1.region002	5622	4070
CP059865.1.region002	5622	4070
CP059873.1.region002	5622	4070
CP061811.2.region002	5622	4070
JABVYR010000032.region001	5622	4070
JABVYU010000071.region001	5622	4070
JABVYV010000050.region001	5622	4070
JABVYW010000036.region001	5622	4070
JABVYX010000069.region001	5622	4070
JABVZA010000041.region001	5622	4070
JABVZD010000115.region001	5622	4070
JABVZE010000019.region001	5622	4070
JABVZH010000007.region001	5622	4070
JABVZI010000059.region001	5622	4070
JABVZK010000026.region001	5622	4070
JAGYXF010000015.region002	5622	4070
